unitId,unitNameCn,unitName,roster,order,inDefaultList,techId,name,category,supply,unlockCost,previousTechID,activeLevel,isTestData,iconName,text,description,descParams
2002,泰山,Mountain,main,0,True,11020021,炮射火箭,extraWeaponTechnologies,400,0,0,1,False,UT_2ndweaponsB,从手臂上的巨炮发射火箭弹攻击敌人，每14秒发射一次，火箭弹的射程180米，对命中点半径15米内的敌人造成22500点伤害，伤害随着单位等级提高，每级增加22500点伤害,从手臂上的巨炮发射火箭弹攻击敌人，每{0}秒发射一次，火箭弹的射程{2}米，对命中点半径{3}米内的敌人造成{4}点伤害，伤害随着单位等级提高，每级增加{4}点伤害,14;1;180;15;22500
2002,泰山,Mountain,main,1,True,302002,巨山装甲,armorStrengthenTechnologyDatas,400,0,0,0,False,UT_Fortress_armor,受到攻击时阻挡700点伤害。伤害阻挡效果跟随等级提升，每级额外阻挡700点伤害。,受到攻击时阻挡{0}点伤害。伤害阻挡效果跟随等级提升，每级额外阻挡{0}点伤害。,700;0
2002,泰山,Mountain,main,2,True,72002,饱和打击,multiAttackTechnologies,500,0,0,0,False,UT_Saturation_Attack,溅射范围增加3，每次攻击连续发射16枚炮弹，炮弹会在较大范围内散布，但是攻击间隔增加120%,溅射范围增加{2}，每次攻击连续发射{0}枚炮弹，炮弹会在较大范围内散布，但是攻击间隔增加{1}%,16;120;3
2002,泰山,Mountain,main,3,True,1032002,增程炮弹,technologyDatas,400,0,0,0,False,UT_OTH_Strikes,射程增加160，但是攻击力下降75%,射程增加{0}，但是攻击力下降{1}%,160;75
2002,泰山,Mountain,main,4,True,11020022,烟雾弹,extraWeaponTechnologies,350,0,0,1,False,UT_Smoke_Barrage,每25秒向敌人发射8枚烟雾弹，烟雾弹的射程为180米，最小射程为60米。在烟雾弹中的单位射程减少35%,每{0}秒向敌人发射{1}枚烟雾弹，烟雾弹的射程为{2}米，最小射程为{3}米。在烟雾弹中的单位射程减少{4}%,25;8;180;60;35
2002,泰山,Mountain,main,5,True,18032002,光子循环,buffTechnologies,400,0,0,0,False,UT_Photon_cycle,每30秒全身覆盖光子涂层，25秒内受到的伤害降低30%，并且免疫电磁、引燃、酸液、退化光束效果,每{0}秒全身覆盖光子涂层，{1}秒内受到的伤害降低{2}%，并且免疫电磁、引燃、酸液、退化光束效果,30;25;30
2002,泰山,Mountain,main,6,False,312002,防空弹药,airAttackTechnologyDatas,300,0,0,0,False,UT_Anti_Air_weapon,攻击力降低40%，使泰山可以攻击空中目标。,攻击力降低{0}%，使泰山可以攻击空中目标。,40
2002,泰山,Mountain,main,7,False,1022002,射程强化,technologyDatas,500,0,0,0,False,UT_Attack_Range_Increase,射程增加40,射程增加{0},40;
4001,试验级丧钟,,special,0,True,11400101,激光试验,extraWeaponTechnologies,0,0,0,1,False,UT_Laser_Research,在丧钟的左、右、后侧分别增加1门激光武器。所有激光束造成的伤害均变为原本的25%,在丧钟的左、右、后侧分别增加{1}门激光武器。所有激光束造成的伤害均变为原本的{2}%,0;1;25
4001,试验级丧钟,,special,1,True,1400101,射程强化,technologyDatas,0,0,11400101,0,False,UT_Attack_Range_Increase,射程增加40,射程增加{0},40;
4001,试验级丧钟,,special,2,True,3400101,能量汲取,lifestealTechnologies,0,0,11400101,0,False,UT_Laser_LifeSteal,生命值上升100%，将对敌人造成的伤害转换为自身的生命值,生命值上升{0}%，将对敌人造成的伤害转换为自身的生命值,100;
4001,试验级丧钟,,special,3,True,11400102,极限散射,extraWeaponTechnologies,0,0,11400101,1,False,UT_Laser_Matrix,射程降低25米，但额外发射15道激光束，每道激光束造成原本8%的伤害。,射程降低{0}米，但额外发射{1}道激光束，每道激光束造成原本{2}%的伤害。,25;15;8
4001,试验级丧钟,,special,4,True,1400104,热能扩散,technologyDatas,0,0,11400101,0,False,UT_Laser_Splash,激光束的溅射半径增加6。,激光束的溅射半径增加{0}。,6
4001,试验级丧钟,,special,5,True,11400103,弹幕试验,extraWeaponTechnologies,0,0,0,1,False,UT_Rockets,每15秒发射20枚导弹，导弹射程140米，溅射半径7.5米。每枚导弹造成800点伤害，该伤害随单位等级提升，每级增加800点。,每{0}秒发射{1}枚导弹，导弹射程{3}米，溅射半径{4}米。每枚导弹造成{2}点伤害，该伤害随单位等级提升，每级增加{2}点。,15;20;800;140;7.5
4001,试验级丧钟,,special,6,True,1400103,增程导弹,technologyDatas,0,0,11400103,0,False,UT_Rocket_Range,导弹的射程增加60。,导弹的射程增加{0}。,60;
4001,试验级丧钟,,special,7,True,1400102,快速装弹,technologyDatas,0,0,11400103,0,False,UT_Rocket_Reload,导弹的发射间隔缩短6秒。,导弹的发射间隔缩短{0}秒。,6
4001,试验级丧钟,,special,8,True,7400201,弹舱扩容,multiAttackTechnologies,0,0,11400103,0,False,UT_Full_launch,每次发射的导弹数量增加 15。,每次发射的导弹数量增加 {0}。,15
4001,试验级丧钟,,special,9,True,18400101,电磁弹,buffTechnologies,0,0,11400103,0,False,UT_Rocket_EMP,导弹对命中的目标造成电磁干扰，使其科技失效且移动速度降低40%，持续15秒。,导弹对命中的目标造成电磁干扰，使其科技失效且移动速度降低{0}%，持续{1}秒。,40;15
4001,试验级丧钟,,special,10,True,10400101,护盾试验,advancedEnergyShieldTechnologies,0,0,0,0,False,UT_Energy_Barrier,在丧钟周围展开一个半径80的护盾。护盾生命值随单位等级提升，每级增加25000点。,在丧钟周围展开一个半径{0}的护盾。护盾生命值随单位等级提升，每级增加{1}点。,80;25000
4001,试验级丧钟,,special,11,True,48400103,协同火控,advancedShieldTechnologies,0,0,10400101,0,False,UT_Barrier_Radar,护盾存在时，丧钟及护盾内的友方单位射程增加20。,护盾存在时，丧钟及护盾内的友方单位射程增加{0}。,20
4001,试验级丧钟,,special,12,True,48400101,广域投射,advancedShieldTechnologies,0,0,10400101,0,False,UT_Barrier_Expand,护盾半径增加50，护盾生命值每级额外增加25000点。,护盾半径增加{1}，护盾生命值每级额外增加{0}点。,25000;50
4001,试验级丧钟,,special,13,True,48400102,护盾充能,advancedShieldTechnologies,0,0,10400101,0,False,UT_Barrier_Recover,护盾每秒恢复2000点，每级额外增加2000点。,护盾每秒恢复{0}点，每级额外增加{0}点。,2000
4001,试验级丧钟,,special,14,True,48400104,护盾重启,advancedShieldTechnologies,0,0,10400101,0,False,UT_Barrier_Recharge,护盾被击破后会在25秒后重新启动。,护盾被击破后会在{0}秒后重新启动。,25
4001,试验级丧钟,,special,15,True,12400101,复制试验,supportUnitTechnologies,0,0,0,0,False,UT_Copy_Deathknell,战斗开始时，生成1个1级无科技的丧钟复制体。,战斗开始时，生成{0}个{1}级无科技的丧钟复制体。,1;1;0
4001,试验级丧钟,,special,16,True,12400104,复制体增程,supportUnitTechnologies,0,0,12400101,0,False,Copy_Range,所有复制体的射程增加20,所有复制体的射程增加{0},20
4001,试验级丧钟,,special,17,True,12400102,完美复制,supportUnitTechnologies,0,0,12400101,0,False,Copy_Perfect,复制体继承本体的等级和科技（复制类科技除外）。,复制体继承本体的等级和科技（复制类科技除外）。,
4001,试验级丧钟,,special,18,True,12400103,批量复制,supportUnitTechnologies,0,0,12400101,0,False,Copy_More,战斗开始时，额外生成1个复制体，但所有复制体的生命值降低 50%。,战斗开始时，额外生成{0}个复制体，但所有复制体的生命值降低 {1}%。,1;50
4001,试验级丧钟,,special,19,True,12400105,预备队,supportUnitTechnologies,0,0,12400101,0,False,UT_Copy_Extra,战斗开始30秒后，额外生成1个复制体。,战斗开始{0}秒后，额外生成{1}个复制体。,30;1
